c,mu1,pi,piStar,y
159.0,1.367780242219219,0.9912443450781164,0.98,2.9639293532182034
172.0,1.0709607565239634,0.9866821418562586,0.97,2.2077006451692647
165.0,1.3602775151074626,0.9831065291531882,0.98,1.2906119989495122
164.0,1.073004001261776,0.9760018559375804,0.97,2.2188173972091385
159.0,1.3975896823415108,0.9967509104284643,0.98,2.4135151411550524
187.0,0.8468479818036247,0.961151469115013,0.96,1.1920157527220263
202.0,0.9559414916307871,0.9745966499916211,0.96,1.6462282821923049
177.0,0.9819233762064811,0.9831075604117855,0.97,2.182132648475106
188.0,0.9409912744414843,0.9824928558286062,0.96,2.4721007107329207
188.0,0.9797142110172973,0.9704946045497513,0.97,1.3422763366488764
184.0,1.251022815016528,0.993468347185779,0.98,2.481723903786823
175.0,1.010338801640391,0.9799836598687135,0.97,2.1088645737262763
177.0,1.0296121816816874,0.9839317492461381,0.97,1.940685265703873
161.0,1.1871968183128592,0.9709704896595674,0.97,1.25417758436261
202.0,0.8935512778000686,0.9732374038256008,0.96,1.2163759138962287
179.0,1.0521127085183155,0.9751063282053148,0.97,2.6951646014521695
189.0,1.1553734100724442,0.9723464849552925,0.97,0.9133819899001964
325.0,0.9091626816712259,0.9749025542802185,0.96,1.6466379102042201
192.0,0.9983562700519167,0.9733253685172886,0.97,1.514590728693221
180.0,1.1205292872225725,0.9863096164550923,0.97,2.1162490514888956
161.0,1.3914024399820393,0.9929654802209593,0.98,2.251077269606176
164.0,1.1883859929259055,0.9863246757779041,0.97,2.8158078507824618
181.0,0.9068484587417083,0.9813756153304923,0.96,2.358662671614704
171.0,1.3094669769433993,0.9923771189415265,0.98,2.7213024313806073
204.0,0.7891812624841438,0.9599466516805311,0.95,0.6929454038603332
165.0,1.3696124304712638,0.9855803937187402,0.98,2.0021670884910914
187.0,1.144431586572598,0.9930537274926275,0.97,2.146681794859364
174.0,0.9859171258087678,0.972146969542653,0.97,2.707007229272386
165.0,1.162359607531192,0.9780310528564533,0.97,0.9105563360474977
161.0,1.446697903823825,0.981848212403679,0.98,2.870065040505568
182.0,0.8261772521483518,0.9692183884820852,0.96,2.5958148750556704
161.0,1.435926251057544,0.995554233847332,0.98,1.9301879815537928
181.0,1.174704309358771,0.9788449887509767,0.97,1.2254244740354117
176.0,1.1908032379444715,0.9768012667096183,0.97,2.170743416099385
189.0,1.3432553603877533,0.9978666656076375,0.98,2.562985551516557
168.0,1.2215660737437777,0.9815843635989844,0.98,1.6860798474465954
167.0,1.1559519670455156,0.9784948837649392,0.97,1.1771682400597885
178.0,1.1322269764154573,0.9888384209974931,0.97,2.291941217249123
186.0,1.2960624208752267,0.9813980294229561,0.98,1.0992184516832486
215.0,1.233945943025202,0.985679168128715,0.98,1.711394576273709
165.0,1.05670142489103,0.991324261220826,0.97,1.7628223584956164
