state,yr,qtr,index_nsa,index_sa
IN,2002,1,147.86,147.82
IN,2002,2,149.33,148.29
IN,2002,3,150.38,149.04
IN,2002,4,149.80,149.60
IN,2003,1,151.22,151.41
IN,2003,2,153.41,152.19
IN,2003,3,154.94,153.47
IN,2003,4,155.05,154.87
IN,2004,1,155.02,155.45
IN,2004,2,159.13,157.73
IN,2004,3,160.65,158.98
IN,2004,4,159.97,159.86
IN,2005,1,160.44,161.08
IN,2005,2,163.63,162.09
IN,2005,3,164.84,162.91
IN,2005,4,165.32,165.39
IN,2006,1,164.68,165.47
IN,2006,2,168.28,166.58
IN,2006,3,169.28,167.17
IN,2006,4,167.42,167.54
IN,2007,1,167.68,168.67
IN,2007,2,170.93,169.11
IN,2007,3,171.10,168.86
IN,2007,4,165.60,165.69
IN,2008,1,164.13,165.34
IN,2008,2,164.16,162.29
IN,2008,3,164.62,162.44
IN,2008,4,158.21,158.16
IN,2009,1,157.90,159.36
IN,2009,2,160.71,158.75
IN,2009,3,159.56,157.45
IN,2009,4,158.79,158.55
IN,2010,1,155.54,157.26
IN,2010,2,159.57,157.52
IN,2010,3,159.37,157.31
IN,2010,4,156.33,155.93
IN,2011,1,152.42,154.27
IN,2011,2,157.51,155.45
IN,2011,3,158.20,156.15
IN,2011,4,157.48,157.06
IN,2012,1,154.07,155.93
IN,2012,2,159.59,157.54
IN,2012,3,159.18,157.07
IN,2012,4,159.52,159.19
IN,2013,1,159.35,161.10
IN,2013,2,164.64,162.63
IN,2013,3,167.61,165.36
IN,2013,4,165.57,165.37
IN,2014,1,165.35,166.94
IN,2014,2,169.02,167.07
IN,2014,3,171.03,168.73
IN,2014,4,170.42,170.31
IN,2015,1,171.41,172.86
IN,2015,2,176.36,174.38
IN,2015,3,177.55,175.19
IN,2015,4,177.44,177.40
IN,2016,1,177.92,179.31
IN,2016,2,184.18,182.11
IN,2016,3,187.90,185.46
IN,2016,4,187.65,187.64
IN,2017,1,187.84,189.27
IN,2017,2,193.87,191.65
IN,2017,3,197.50,194.99
IN,2017,4,200.59,200.60
IN,2018,1,202.54,204.04
IN,2018,2,210.76,208.32
IN,2018,3,213.56,210.87
IN,2018,4,213.40,213.46
IN,2019,1,217.03,218.58
KS,1991,1,100.00,100.00
KS,1991,2,99.93,99.61
KS,1991,3,99.94,99.24
KS,1991,4,100.92,100.82
KS,1992,1,101.59,101.61
KS,1992,2,102.06,101.72
KS,1992,3,104.08,103.34
KS,1992,4,104.32,104.22
KS,1993,1,105.24,105.32
KS,1993,2,107.05,106.63
KS,1993,3,109.42,108.63
KS,1993,4,110.61,110.51
KS,1994,1,112.18,112.34
KS,1994,2,115.13,114.62
KS,1994,3,116.35,115.50
KS,1994,4,116.62,116.51
KS,1995,1,118.51,118.75
KS,1995,2,120.58,119.98
KS,1995,3,122.39,121.50
KS,1995,4,123.50,123.39
KS,1996,1,124.01,124.28
KS,1996,2,126.62,125.96
KS,1996,3,127.84,126.93
KS,1996,4,127.49,127.38
KS,1997,1,127.64,127.89
KS,1997,2,130.58,129.89
KS,1997,3,132.85,131.92
KS,1997,4,133.51,133.43
KS,1998,1,135.91,136.13
KS,1998,2,137.19,136.46
KS,1998,3,139.59,138.63
KS,1998,4,142.74,142.70
KS,1999,1,144.53,144.72
KS,1999,2,146.77,145.93
KS,1999,3,148.17,147.18
KS,1999,4,147.56,147.58
KS,2000,1,150.18,150.38
KS,2000,2,152.71,151.76
KS,2000,3,154.48,153.45
KS,2000,4,154.20,154.28
KS,2001,1,155.71,155.98
KS,2001,2,159.52,158.39
KS,2001,3,160.88,159.81
KS,2001,4,162.28,162.42
KS,2002,1,162.59,162.99
KS,2002,2,165.58,164.22
KS,2002,3,166.94,165.84
KS,2002,4,167.30,167.49
KS,2003,1,168.95,169.47
KS,2003,2,171.34,169.78
KS,2003,3,174.12,172.99
KS,2003,4,174.03,174.26
KS,2004,1,175.73,176.37
KS,2004,2,180.51,178.76
KS,2004,3,180.43,179.24
KS,2004,4,180.91,181.15
KS,2005,1,182.19,182.95
KS,2005,2,187.14,185.25
KS,2005,3,187.96,186.74
KS,2005,4,188.07,188.24
KS,2006,1,191.33,192.23
KS,2006,2,194.37,192.42
KS,2006,3,195.98,194.74
KS,2006,4,195.86,195.78
KS,2007,1,196.66,197.83
KS,2007,2,201.08,199.10
KS,2007,3,201.00,199.75
KS,2007,4,199.41,198.93
KS,2008,1,196.06,197.58
KS,2008,2,198.96,197.10
KS,2008,3,196.25,194.90
KS,2008,4,195.69,194.87
KS,2009,1,193.91,195.88
KS,2009,2,195.28,193.47
KS,2009,3,195.74,194.15
KS,2009,4,196.34,195.34
KS,2010,1,188.33,190.69
KS,2010,2,196.32,194.50
KS,2010,3,191.74,189.79
KS,2010,4,189.71,188.85
KS,2011,1,182.34,184.90
KS,2011,2,187.10,185.31
KS,2011,3,188.35,186.04
KS,2011,4,186.59,186.09
KS,2012,1,184.57,187.21
KS,2012,2,190.25,188.36
KS,2012,3,194.15,191.44
KS,2012,4,191.48,191.50
KS,2013,1,187.30,189.78
KS,2013,2,195.81,193.74
KS,2013,3,197.75,194.89
KS,2013,4,193.83,194.35
KS,2014,1,197.58,199.84
KS,2014,2,203.06,200.71
KS,2014,3,205.39,202.59
KS,2014,4,202.75,203.68
KS,2015,1,203.95,205.89
KS,2015,2,209.21,206.51
KS,2015,3,212.06,209.60
KS,2015,4,211.06,212.14
KS,2016,1,214.07,215.84
KS,2016,2,222.05,218.90
KS,2016,3,222.80,220.74
KS,2016,4,224.99,226.13
KS,2017,1,224.33,225.98
KS,2017,2,233.20,229.65
KS,2017,3,233.68,231.97
KS,2017,4,234.10,235.15
KS,2018,1,237.62,239.31
KS,2018,2,246.68,242.73
KS,2018,3,246.72,245.26
KS,2018,4,248.69,249.72
KS,2019,1,251.15,252.89
KY,1991,1,100.00,100.00
KY,1991,2,100.36,100.36
KY,1991,3,100.08,100.30
KY,1991,4,101.22,101.72
KY,1992,1,103.30,103.31
KY,1992,2,103.42,103.43
KY,1992,3,105.23,105.43
KY,1992,4,106.36,106.86
KY,1993,1,107.59,107.66
KY,1993,2,109.47,109.51
KY,1993,3,110.36,110.49
KY,1993,4,111.09,111.60
KY,1994,1,114.14,114.33
KY,1994,2,115.46,115.49
KY,1994,3,116.87,116.92
KY,1994,4,117.41,117.94
KY,1995,1,118.61,118.91
KY,1995,2,120.36,120.40
KY,1995,3,121.64,121.59
KY,1995,4,123.05,123.58
KY,1996,1,123.34,123.75
KY,1996,2,125.34,125.38
KY,1996,3,127.07,126.97
KY,1996,4,127.61,128.14
KY,1997,1,129.13,129.62
KY,1997,2,130.26,130.30
KY,1997,3,131.65,131.53
KY,1997,4,131.61,132.12
KY,1998,1,132.49,133.04
KY,1998,2,135.45,135.48
KY,1998,3,136.56,136.44
KY,1998,4,138.08,138.58
KY,1999,1,139.85,140.49
KY,1999,2,142.08,142.05
KY,1999,3,144.13,144.07
KY,1999,4,144.94,145.38
KY,2000,1,146.92,147.68
KY,2000,2,148.56,148.46
KY,2000,3,149.65,149.64
KY,2000,4,150.44,150.82
KY,2001,1,151.04,151.91
KY,2001,2,153.60,153.43
KY,2001,3,154.70,154.73
KY,2001,4,155.96,156.29
KY,2002,1,155.99,156.98
KY,2002,2,159.05,158.84
KY,2002,3,159.29,159.27
KY,2002,4,161.67,162.03
KY,2003,1,162.30,163.43
KY,2003,2,165.68,165.41
KY,2003,3,167.89,167.78
KY,2003,4,168.53,168.98
KY,2004,1,171.29,172.59
KY,2004,2,173.14,172.79
KY,2004,3,174.93,174.63
KY,2004,4,176.62,177.25
KY,2005,1,177.18,178.63
KY,2005,2,181.04,180.59
KY,2005,3,183.29,182.76
KY,2005,4,183.62,184.45
KY,2006,1,186.29,188.00
KY,2006,2,188.38,187.79
KY,2006,3,189.55,188.76
KY,2006,4,188.58,189.57
KY,2007,1,189.20,191.16
KY,2007,2,193.08,192.37
KY,2007,3,192.48,191.48
KY,2007,4,190.57,191.61
KY,2008,1,188.04,190.22
KY,2008,2,191.24,190.49
KY,2008,3,191.10,189.92
KY,2008,4,186.43,187.46
KY,2009,1,185.21,187.53
KY,2009,2,188.32,187.56
KY,2009,3,188.72,187.43
KY,2009,4,186.18,187.18
KY,2010,1,184.26,186.72
KY,2010,2,186.62,185.86
KY,2010,3,187.22,185.83
KY,2010,4,185.71,186.74
KY,2011,1,181.15,183.67
KY,2011,2,182.69,181.86
KY,2011,3,184.27,182.87
KY,2011,4,181.06,182.09
KY,2012,1,182.54,185.16
KY,2012,2,187.07,186.12
KY,2012,3,186.42,185.00
KY,2012,4,185.60,186.73
KY,2013,1,185.01,187.69
KY,2013,2,191.03,189.93
KY,2013,3,193.96,192.54
KY,2013,4,190.67,191.91
KY,2014,1,189.15,191.83
KY,2014,2,195.55,194.40
KY,2014,3,196.78,195.33
KY,2014,4,195.89,197.28
KY,2015,1,197.48,200.14
KY,2015,2,202.74,201.56
KY,2015,3,204.93,203.48
KY,2015,4,206.52,208.04
KY,2016,1,206.56,209.15
KY,2016,2,211.83,210.73
KY,2016,3,215.47,213.97
KY,2016,4,215.05,216.66
KY,2017,1,217.88,220.43
KY,2017,2,226.10,225.06
KY,2017,3,230.09,228.53
KY,2017,4,229.23,230.90
KY,2018,1,232.47,235.08
KY,2018,2,238.50,237.51
KY,2018,3,240.35,238.71
KY,2018,4,243.24,245.00
KY,2019,1,242.70,245.40
LA,1991,1,100.00,100.00
LA,1991,2,102.58,101.95
LA,1991,3,104.28,103.53
LA,1991,4,104.70,104.24
LA,1992,1,105.67,105.68
LA,1992,2,107.74,107.04
LA,1992,3,109.16,108.38
LA,1992,4,110.91,110.47
LA,1993,1,111.62,111.61
LA,1993,2,113.61,112.83
LA,1993,3,116.17,115.36
LA,1993,4,118.55,118.13
LA,1994,1,120.17,120.12
LA,1994,2,122.60,121.71
LA,1994,3,124.10,123.27
LA,1994,4,122.52,122.16
LA,1995,1,123.94,123.82
LA,1995,2,127.42,126.47
LA,1995,3,129.12,128.27
LA,1995,4,130.24,129.92
LA,1996,1,132.25,132.08
LA,1996,2,133.96,132.95
LA,1996,3,134.79,133.87
LA,1996,4,135.79,135.53
LA,1997,1,137.19,136.99
LA,1997,2,138.86,137.82
LA,1997,3,139.77,138.76
LA,1997,4,140.73,140.52
LA,1998,1,142.67,142.46
LA,1998,2,145.07,143.99
LA,1998,3,147.43,146.29
LA,1998,4,148.37,148.20
LA,1999,1,148.71,148.50
LA,1999,2,151.19,150.09
LA,1999,3,152.98,151.75
LA,1999,4,152.51,152.35
LA,2000,1,154.43,154.22
LA,2000,2,157.27,156.15
LA,2000,3,158.00,156.68
LA,2000,4,157.22,157.07
LA,2001,1,159.17,158.94
LA,2001,2,161.50,160.38
LA,2001,3,163.63,162.29
LA,2001,4,164.99,164.81
LA,2002,1,164.65,164.35
LA,2002,2,168.53,167.42
LA,2002,3,170.44,169.10
LA,2002,4,171.74,171.48
LA,2003,1,174.55,174.19
LA,2003,2,176.34,175.24
LA,2003,3,179.69,178.34
LA,2003,4,181.53,181.19
LA,2004,1,183.82,183.38
LA,2004,2,188.30,187.18
LA,2004,3,191.15,189.71
LA,2004,4,192.49,192.13
LA,2005,1,195.38,194.95
LA,2005,2,200.11,198.85
LA,2005,3,203.61,202.06
LA,2005,4,213.46,213.14
LA,2006,1,218.94,218.51
LA,2006,2,224.30,222.75
LA,2006,3,228.68,226.92
LA,2006,4,230.66,230.38
LA,2007,1,233.36,233.08
LA,2007,2,236.52,234.67
LA,2007,3,238.17,236.28
LA,2007,4,235.28,235.02
LA,2008,1,233.90,233.88
LA,2008,2,234.57,232.56
LA,2008,3,231.75,229.82
LA,2008,4,228.65,228.30
LA,2009,1,228.77,229.15
LA,2009,2,230.99,228.83
LA,2009,3,228.81,226.79
LA,2009,4,228.25,227.83
LA,2010,1,227.07,227.76
LA,2010,2,229.70,227.41
LA,2010,3,229.65,227.60
LA,2010,4,225.41,224.88
LA,2011,1,220.33,221.15
LA,2011,2,223.98,221.74
LA,2011,3,224.30,222.26
LA,2011,4,223.61,223.09
LA,2012,1,221.83,222.61
LA,2012,2,227.68,225.47
LA,2012,3,230.39,228.29
LA,2012,4,229.32,228.86
LA,2013,1,234.63,235.22
LA,2013,2,238.86,236.68
LA,2013,3,238.28,236.11
LA,2013,4,239.92,239.66
LA,2014,1,239.88,240.10
LA,2014,2,243.70,241.61
LA,2014,3,247.23,245.07
LA,2014,4,246.64,246.50
LA,2015,1,249.67,249.54
LA,2015,2,254.07,252.03
LA,2015,3,256.84,254.67
LA,2015,4,256.35,256.25
LA,2016,1,260.12,259.80
LA,2016,2,262.60,260.56
LA,2016,3,263.39,261.25
LA,2016,4,267.93,267.77
LA,2017,1,266.37,266.00
LA,2017,2,272.77,270.64
LA,2017,3,275.79,273.66
LA,2017,4,275.09,274.81
LA,2018,1,276.84,276.51
LA,2018,2,280.22,277.99
LA,2018,3,279.89,277.84
LA,2018,4,279.99,279.55
LA,2019,1,279.40,279.15
MA,1991,1,100.00,100.00
MA,1991,2,98.69,97.90
MA,1991,3,97.44,96.83
MA,1991,4,98.13,97.24
MA,1992,1,98.53,98.63
MA,1992,2,96.48,95.67
MA,1992,3,96.94,96.23
MA,1992,4,97.23,96.42
MA,1993,1,94.73,94.93
MA,1993,2,96.95,96.07
MA,1993,3,97.33,96.45
MA,1993,4,96.90,96.27
MA,1994,1,96.74,96.96
MA,1994,2,98.06,97.14
MA,1994,3,98.39,97.36
MA,1994,4,98.33,97.82
MA,1995,1,98.02,98.27
MA,1995,2,99.52,98.56
MA,1995,3,100.38,99.22
MA,1995,4,100.27,99.85
MA,1996,1,100.87,101.17
MA,1996,2,103.16,102.14
MA,1996,3,104.37,103.09
MA,1996,4,104.86,104.43
MA,1997,1,104.27,104.73
MA,1997,2,107.98,106.85
MA,1997,3,109.59,108.11
MA,1997,4,110.81,110.42
MA,1998,1,112.14,112.75
MA,1998,2,116.86,115.60
MA,1998,3,120.38,118.60
MA,1998,4,121.58,121.26
MA,1999,1,123.90,124.63
MA,1999,2,129.76,128.36
MA,1999,3,134.41,132.27
MA,1999,4,136.37,136.10
MA,2000,1,139.84,140.68
MA,2000,2,147.76,146.22
MA,2000,3,153.21,150.67
MA,2000,4,156.90,156.58
MA,2001,1,161.71,162.70
MA,2001,2,169.40,167.73
MA,2001,3,175.69,172.73
MA,2001,4,177.75,177.31
MA,2002,1,181.43,182.57
MA,2002,2,191.04,189.21
MA,2002,3,199.73,196.39
MA,2002,4,202.65,202.12
MA,2003,1,204.80,206.00
MA,2003,2,212.83,210.73
MA,2003,3,218.21,214.74
MA,2003,4,223.22,222.78
MA,2004,1,226.29,227.28
MA,2004,2,234.70,232.30
MA,2004,3,241.50,237.93
MA,2004,4,243.13,242.87
MA,2005,1,246.33,247.02
MA,2005,2,253.43,250.62
MA,2005,3,255.29,251.95
MA,2005,4,251.67,251.61
MA,2006,1,250.07,250.28
MA,2006,2,249.01,246.17
MA,2006,3,246.10,243.30
MA,2006,4,240.54,240.47
MA,2007,1,238.47,238.39
MA,2007,2,241.12,238.27
MA,2007,3,237.41,235.13
MA,2007,4,231.79,231.54
MA,2008,1,229.44,229.17
MA,2008,2,224.70,222.18
MA,2008,3,220.81,218.89
MA,2008,4,217.97,217.38
MA,2009,1,219.73,219.72
MA,2009,2,218.31,215.86
MA,2009,3,217.02,215.08
MA,2009,4,216.35,215.46
MA,2010,1,214.71,215.23
MA,2010,2,216.75,214.27
MA,2010,3,215.11,212.82
MA,2010,4,213.86,212.86
MA,2011,1,208.16,209.37
MA,2011,2,211.87,209.22
MA,2011,3,211.05,208.26
MA,2011,4,208.14,207.37
MA,2012,1,205.53,207.25
MA,2012,2,210.92,208.07
MA,2012,3,213.36,209.98
MA,2012,4,212.77,212.37
MA,2013,1,213.71,215.88
MA,2013,2,222.40,219.06
MA,2013,3,225.98,222.07
MA,2013,4,224.30,224.29
MA,2014,1,222.23,224.64
MA,2014,2,233.37,229.53
MA,2014,3,235.51,231.37
MA,2014,4,232.61,232.87
MA,2015,1,232.59,235.17
MA,2015,2,243.02,238.67
MA,2015,3,244.74,240.64
MA,2015,4,243.12,243.52
MA,2016,1,244.81,247.37
MA,2016,2,254.53,249.80
MA,2016,3,258.07,254.07
MA,2016,4,258.27,258.62
MA,2017,1,260.11,262.72
MA,2017,2,273.54,268.32
MA,2017,3,276.71,272.80
MA,2017,4,275.12,275.38
MA,2018,1,279.46,282.05
MA,2018,2,289.98,284.47
MA,2018,3,291.21,287.37
MA,2018,4,292.17,292.29
MA,2019,1,292.77,295.37
MD,1991,1,100.00,100.00
MD,1991,2,101.21,100.19
MD,1991,3,100.62,99.70
MD,1991,4,102.18,101.08
MD,1992,1,102.93,102.90
MD,1992,2,101.47,100.46
MD,1992,3,103.17,102.19
MD,1992,4,103.24,102.20
MD,1993,1,101.34,101.21
MD,1993,2,102.29,101.34
MD,1993,3,103.01,101.97
MD,1993,4,102.80,101.88
MD,1994,1,102.36,102.11
MD,1994,2,103.69,102.80
MD,1994,3,102.96,101.86
MD,1994,4,102.21,101.43
MD,1995,1,101.81,101.41
MD,1995,2,101.64,100.80
MD,1995,3,103.11,102.00
MD,1995,4,102.69,102.02
MD,1996,1,102.99,102.46
MD,1996,2,103.14,102.29
MD,1996,3,103.45,102.37
MD,1996,4,102.82,102.20
MD,1997,1,103.40,102.83
MD,1997,2,103.12,102.22
MD,1997,3,103.56,102.51
MD,1997,4,104.25,103.64
MD,1998,1,105.00,104.48
MD,1998,2,105.88,104.87
MD,1998,3,106.58,105.47
MD,1998,4,107.67,107.04
MD,1999,1,109.36,109.00
MD,1999,2,111.56,110.38
MD,1999,3,112.78,111.49
MD,1999,4,114.24,113.60
MD,2000,1,115.19,115.02
MD,2000,2,119.33,117.99
MD,2000,3,121.79,120.22
MD,2000,4,122.57,121.93
MD,2001,1,125.34,125.38
MD,2001,2,130.42,128.90
MD,2001,3,134.25,132.26
MD,2001,4,136.93,136.33
MD,2002,1,140.06,140.27
MD,2002,2,146.87,145.11
MD,2002,3,153.10,150.60
MD,2002,4,157.28,156.73
MD,2003,1,158.97,159.33
MD,2003,2,168.08,165.96
MD,2003,3,175.68,172.72
MD,2003,4,179.94,179.50
MD,2004,1,186.75,187.12
MD,2004,2,198.17,195.52
MD,2004,3,208.92,205.55
MD,2004,4,215.10,214.65
MD,2005,1,224.87,225.18
MD,2005,2,240.37,237.05
MD,2005,3,251.35,247.47
MD,2005,4,255.04,254.65
MD,2006,1,259.76,259.81
MD,2006,2,267.78,264.09
MD,2006,3,266.93,262.92
MD,2006,4,265.79,265.54
MD,2007,1,269.34,269.19
MD,2007,2,271.97,268.18
MD,2007,3,267.37,263.45
MD,2007,4,260.92,260.73
MD,2008,1,249.39,249.26
MD,2008,2,240.35,236.92
MD,2008,3,235.33,231.87
MD,2008,4,220.94,220.67
MD,2009,1,221.69,221.94
MD,2009,2,220.91,217.50
MD,2009,3,219.55,216.27
MD,2009,4,211.71,211.35
MD,2010,1,211.56,212.33
MD,2010,2,215.09,211.41
MD,2010,3,209.14,205.90
MD,2010,4,206.51,206.11
MD,2011,1,199.57,200.92
MD,2011,2,202.49,198.43
MD,2011,3,202.49,199.48
MD,2011,4,199.57,199.06
MD,2012,1,196.05,197.88
MD,2012,2,208.99,204.29
MD,2012,3,207.50,204.52
MD,2012,4,208.01,207.49
MD,2013,1,209.14,211.44
MD,2013,2,218.89,213.48
MD,2013,3,220.07,217.10
MD,2013,4,218.47,218.02
MD,2014,1,216.16,218.51
MD,2014,2,225.66,219.96
MD,2014,3,221.41,218.42
MD,2014,4,220.91,220.77
MD,2015,1,217.87,219.89
MD,2015,2,228.52,222.72
MD,2015,3,227.65,224.77
MD,2015,4,223.57,223.57
MD,2016,1,226.66,228.35
MD,2016,2,236.81,231.03
MD,2016,3,233.33,230.36
MD,2016,4,236.60,236.82
MD,2017,1,236.97,238.29
MD,2017,2,245.76,239.96
MD,2017,3,247.57,244.49
MD,2017,4,246.00,246.31
MD,2018,1,249.53,250.60
MD,2018,2,255.90,250.04
MD,2018,3,254.75,251.58
MD,2018,4,252.07,252.44
MD,2019,1,251.04,251.93
ME,1991,1,100.00,100.00
ME,1991,2,100.13,101.04
ME,1991,3,100.79,100.91
ME,1991,4,99.76,101.08
ME,1992,1,101.88,101.97
ME,1992,2,98.66,99.47
ME,1992,3,100.00,100.11
ME,1992,4,99.97,101.34
ME,1993,1,94.78,94.94
ME,1993,2,99.05,99.75
ME,1993,3,97.30,97.35
ME,1993,4,96.64,98.00
ME,1994,1,97.99,98.32
ME,1994,2,98.16,98.69
ME,1994,3,97.36,97.43
ME,1994,4,95.74,97.04
ME,1995,1,96.72,97.23
ME,1995,2,98.12,98.48
ME,1995,3,98.62,98.78
ME,1995,4,97.04,98.18
ME,1996,1,100.67,101.47
ME,1996,2,100.60,100.81
ME,1996,3,102.27,102.56
ME,1996,4,100.53,101.45
ME,1997,1,100.91,101.94
ME,1997,2,102.36,102.53
ME,1997,3,102.54,102.91
ME,1997,4,105.22,105.91
ME,1998,1,105.27,106.57
ME,1998,2,107.83,107.97
ME,1998,3,108.72,109.15
ME,1998,4,112.25,112.81
ME,1999,1,112.14,113.68
ME,1999,2,115.94,116.08
ME,1999,3,118.47,118.91
ME,1999,4,120.53,121.13
ME,2000,1,120.58,122.25
ME,2000,2,127.04,127.22
ME,2000,3,129.57,129.92
ME,2000,4,132.08,132.92
ME,2001,1,135.28,137.06
ME,2001,2,139.62,139.87
ME,2001,3,145.14,145.33
ME,2001,4,145.80,147.04
ME,2002,1,150.62,152.37
ME,2002,2,156.70,157.08
ME,2002,3,161.84,161.93
ME,2002,4,164.26,165.86
ME,2003,1,168.50,170.28
ME,2003,2,172.92,173.43
ME,2003,3,177.41,177.49
ME,2003,4,184.58,186.43
ME,2004,1,184.04,185.89
ME,2004,2,193.68,194.30
ME,2004,3,199.66,199.86
ME,2004,4,201.78,203.57
ME,2005,1,207.50,209.69
ME,2005,2,213.79,214.49
ME,2005,3,217.93,218.25
ME,2005,4,218.42,220.18
ME,2006,1,217.81,220.16
ME,2006,2,218.78,219.47
ME,2006,3,219.19,219.72
ME,2006,4,217.68,219.19
ME,2007,1,217.16,219.45
ME,2007,2,219.86,220.79
ME,2007,3,218.78,219.33
ME,2007,4,219.21,220.54
ME,2008,1,214.42,216.57
ME,2008,2,214.25,215.48
ME,2008,3,213.82,214.41
ME,2008,4,204.76,205.63
ME,2009,1,209.90,212.05
ME,2009,2,209.41,210.95
ME,2009,3,204.61,205.08
ME,2009,4,203.38,204.01
ME,2010,1,201.93,204.02
ME,2010,2,198.03,199.74
ME,2010,3,202.44,202.80
ME,2010,4,200.48,200.99
ME,2011,1,195.28,197.34
ME,2011,2,194.33,196.22
ME,2011,3,198.10,198.12
ME,2011,4,197.95,198.60
ME,2012,1,192.38,194.51
ME,2012,2,194.61,196.50
ME,2012,3,193.68,193.39
ME,2012,4,198.15,199.04
ME,2013,1,200.61,203.01
ME,2013,2,199.98,201.78
ME,2013,3,203.10,202.52
ME,2013,4,199.41,200.52
ME,2014,1,201.53,204.22
ME,2014,2,203.95,205.57
ME,2014,3,208.90,208.06
ME,2014,4,204.27,205.52
ME,2015,1,204.06,207.12
ME,2015,2,213.20,214.69
ME,2015,3,212.41,211.40
ME,2015,4,212.61,213.70
ME,2016,1,214.41,218.28
ME,2016,2,217.32,218.55
ME,2016,3,223.90,222.79
ME,2016,4,228.61,229.41
ME,2017,1,224.52,229.29
ME,2017,2,232.94,233.89
ME,2017,3,239.52,238.51
ME,2017,4,239.57,239.84
ME,2018,1,237.81,243.55
ME,2018,2,248.25,249.00
ME,2018,3,251.93,250.93
ME,2018,4,255.62,255.62
ME,2019,1,251.28,257.73
MI,1991,1,100.00,100.00
MI,1991,2,101.77,100.82
MI,1991,3,102.02,101.25
MI,1991,4,102.44,102.24
MI,1992,1,103.73,103.74
MI,1992,2,104.88,103.90
MI,1992,3,105.62,104.81
MI,1992,4,106.20,106.01
MI,1993,1,105.64,105.65
MI,1993,2,108.04,107.02
MI,1993,3,108.85,107.98
MI,1993,4,109.51,109.33
MI,1994,1,110.62,110.66
MI,1994,2,113.23,112.16
MI,1994,3,114.84,113.90
MI,1994,4,115.79,115.63
MI,1995,1,117.81,117.87
MI,1995,2,121.46,120.31
MI,1995,3,123.79,122.73
MI,1995,4,125.46,125.31
MI,1996,1,127.76,127.84
MI,1996,2,131.64,130.37
MI,1996,3,133.91,132.73
MI,1996,4,135.00,134.87
MI,1997,1,136.91,137.00
MI,1997,2,140.44,139.09
MI,1997,3,141.94,140.65
MI,1997,4,143.15,143.05
MI,1998,1,145.01,145.11
MI,1998,2,148.96,147.55
MI,1998,3,151.40,149.96
MI,1998,4,152.79,152.70
MI,1999,1,155.20,155.31
MI,1999,2,159.26,157.79
MI,1999,3,161.92,160.32
MI,1999,4,163.05,162.95
MI,2000,1,165.78,165.93
MI,2000,2,170.43,168.90
MI,2000,3,173.04,171.27
MI,2000,4,173.35,173.22
MI,2001,1,175.30,175.53
MI,2001,2,178.90,177.31
MI,2001,3,181.55,179.64
MI,2001,4,181.49,181.29
MI,2002,1,182.86,183.20
MI,2002,2,186.50,184.85
MI,2002,3,188.15,186.11
MI,2002,4,188.62,188.35
MI,2003,1,189.38,189.91
MI,2003,2,192.21,190.44
MI,2003,3,194.98,192.80
MI,2003,4,194.70,194.39
MI,2004,1,195.16,195.92
MI,2004,2,199.00,197.00
MI,2004,3,200.55,198.26
MI,2004,4,200.28,200.02
MI,2005,1,199.70,200.66
MI,2005,2,203.18,200.91
MI,2005,3,203.64,201.32
MI,2005,4,200.35,200.15
MI,2006,1,196.74,197.88
MI,2006,2,198.93,196.45
MI,2006,3,196.84,194.65
MI,2006,4,191.73,191.45
MI,2007,1,188.19,189.62
MI,2007,2,188.71,186.11
MI,2007,3,182.21,180.23
MI,2007,4,174.17,173.67
MI,2008,1,167.73,169.43
MI,2008,2,165.13,162.75
MI,2008,3,159.87,158.02
MI,2008,4,152.73,152.03
MI,2009,1,156.26,158.38
MI,2009,2,154.83,152.57
MI,2009,3,150.58,148.56
MI,2009,4,148.17,147.32
MI,2010,1,142.23,144.62
MI,2010,2,147.32,145.19
MI,2010,3,146.18,143.80
MI,2010,4,144.40,143.60
MI,2011,1,137.17,139.84
MI,2011,2,139.96,137.94
MI,2011,3,143.30,140.55
MI,2011,4,142.03,141.46
MI,2012,1,138.81,141.68
MI,2012,2,148.37,146.21
MI,2012,3,152.18,148.90
MI,2012,4,151.63,151.38
MI,2013,1,153.37,156.47
MI,2013,2,162.98,160.53
MI,2013,3,167.46,163.70
MI,2013,4,164.79,164.94
MI,2014,1,165.64,168.71
MI,2014,2,173.59,170.87
MI,2014,3,178.34,174.42
MI,2014,4,176.64,177.13
MI,2015,1,175.85,178.70
MI,2015,2,185.25,182.27
MI,2015,3,187.36,183.53
MI,2015,4,187.66,188.32
MI,2016,1,188.07,190.70
MI,2016,2,196.55,193.38
MI,2016,3,201.07,197.29
MI,2016,4,199.73,200.47
MI,2017,1,202.77,205.23
MI,2017,2,212.47,209.09
MI,2017,3,216.43,212.62
MI,2017,4,216.15,216.99
MI,2018,1,219.81,222.16
MI,2018,2,228.97,225.37
MI,2018,3,233.12,229.20
MI,2018,4,232.21,233.17
MI,2019,1,234.10,236.36
MN,1991,1,100.00,100.00
MN,1991,2,99.36,98.79
MN,1991,3,100.02,99.25
MN,1991,4,100.43,100.39
MN,1992,1,101.27,101.31
MN,1992,2,102.78,102.19
MN,1992,3,104.33,103.51
MN,1992,4,104.47,104.41
MN,1993,1,105.50,105.62
MN,1993,2,107.73,107.07
MN,1993,3,109.17,108.29
MN,1993,4,109.67,109.57
MN,1994,1,111.08,111.31
